Date,Product,Region,Sales,Temperature,Rainfall,Holiday,Holiday_Name,Inventory,TransportTime,Urban
2022-02-06,Coconuts,Florida,229.84,25.2,7.7,0,None,262.49,2,1
2022-02-13,Tomatoes,California,491.45,26.5,7.8,0,None,643.88,3,1
2022-02-13,Tomatoes,Florida,445.2,23.6,3.9,0,None,368.37,2,1
2022-02-13,Avocados,California,380.5,21.1,9.3,0,None,413.98,2,1
2022-02-13,Avocados,Florida,207.46,25.5,16.5,0,None,253.73,3,1
2022-02-13,Bananas,California,443.79,20.6,12.9,0,None,228.05,3,0
2022-02-13,Bananas,Florida,510.32,23.3,2.2,0,None,390.9,4,1
2022-02-13,Eggs,California,551.33,26.3,16.2,0,None,650.06,1,1
2022-02-13,Eggs,Florida,577.18,24.2,19.3,0,None,365.31,4,1
2022-02-13,Corn,California,302.13,22.6,2.6,0,None,192.79,1,1
2022-02-13,Corn,Florida,350.31,21.2,1.9,0,None,494.54,2,0
2022-02-13,Coconuts,California,123.09,18.2,9.5,0,None,98.88,3,0
2022-02-13,Coconuts,Florida,252.46,26.1,10.8,0,None,209.18,4,1
2022-02-20,Tomatoes,California,561.43,26.4,0.0,0,None,563.94,2,1
2022-02-20,Tomatoes,Florida,435.65,25.1,1.7,0,None,494.93,3,1
2022-02-20,Avocados,California,387.78,21.8,6.8,0,None,337.46,1,1
2022-02-20,Avocados,Florida,294.57,25.3,16.0,0,None,341.03,4,1
2022-02-20,Bananas,California,509.27,24.1,10.3,0,None,296.6,3,0
2022-02-20,Bananas,Florida,514.18,29.3,7.6,0,None,697.86,3,1
2022-02-20,Eggs,California,549.94,26.4,7.0,0,None,402.16,3,1
2022-02-20,Eggs,Florida,550.73,30.0,5.7,0,None,749.77,3,1
2022-02-20,Corn,California,312.13,22.0,4.3,0,None,400.53,3,1
2022-02-20,Corn,Florida,432.34,30.1,20.6,0,None,509.18,4,0
2022-02-20,Coconuts,California,152.87,29.2,4.5,0,None,102.16,3,1
2022-02-20,Coconuts,Florida,296.75,23.3,28.8,0,None,319.85,4,1
2022-02-27,Tomatoes,California,586.85,23.7,8.6,0,None,355.28,2,1
2022-02-27,Tomatoes,Florida,477.87,24.4,25.4,0,None,659.12,4,1
2022-02-27,Avocados,California,392.92,20.5,4.9,0,None,535.35,3,1
2022-02-27,Avocados,Florida,278.62,30.3,4.0,0,None,248.84,3,0
2022-02-27,Bananas,California,525.8,19.1,4.0,0,None,506.13,3,1
2022-02-27,Bananas,Florida,544.0,23.9,11.6,0,None,806.62,3,1
2022-02-27,Eggs,California,603.92,23.7,0.0,0,None,550.0,2,1
2022-02-27,Eggs,Florida,635.68,28.8,22.0,0,None,584.17,2,1
2022-02-27,Corn,California,369.89,26.5,10.2,0,None,280.97,3,1
2022-02-27,Corn,Florida,398.94,26.2,0.0,0,None,287.09,2,1
2022-02-27,Coconuts,California,105.19,24.4,8.6,0,None,129.68,1,0
2022-02-27,Coconuts,Florida,298.7,26.9,18.7,0,None,184.94,2,1
2022-03-06,Tomatoes,California,615.27,20.0,2.6,0,None,329.53,2,1
2022-03-06,Tomatoes,Florida,469.65,29.8,2.7,0,None,363.74,2,1
2022-03-06,Avocados,California,427.46,27.7,15.1,0,None,431.26,3,0
2022-03-06,Avocados,Florida,287.61,27.3,11.2,0,None,297.67,4,0
2022-03-06,Bananas,California,567.55,18.9,10.1,0,None,786.91,1,0
2022-03-06,Bananas,Florida,538.98,28.4,5.2,0,None,455.75,4,1
2022-03-06,Eggs,California,540.68,24.9,2.2,0,None,391.41,2,1
2022-03-06,Eggs,Florida,577.53,21.3,10.0,0,None,350.44,4,1
2022-03-06,Corn,California,379.76,20.8,0.7,0,None,313.79,2,0
2022-03-06,Corn,Florida,483.39,29.0,6.2,0,None,504.96,2,1
2022-03-06,Coconuts,California,237.07,23.9,4.7,0,None,233.01,2,1
2022-03-06,Coconuts,Florida,249.42,27.0,13.0,0,None,195.59,4,0
2022-03-13,Tomatoes,California,670.48,20.9,0.7,0,None,635.08,2,1
2022-03-13,Tomatoes,Florida,500.41,33.0,1.0,0,None,309.36,3,1
2022-03-13,Avocados,California,413.27,19.3,3.4,0,None,280.65,3,0
2022-03-13,Avocados,Florida,316.18,29.0,5.0,0,None,192.45,4,1
2022-03-13,Bananas,California,402.55,17.5,8.4,0,None,456.2,1,0
2022-03-13,Bananas,Florida,674.84,31.3,15.3,0,None,384.01,2,1
2022-03-13,Eggs,California,606.54,25.3,11.0,0,None,721.06,1,1
2022-03-13,Eggs,Florida,602.9,26.9,7.1,0,None,444.63,3,1
2022-03-13,Corn,California,349.22,26.8,13.4,0,None,423.49,2,1
2022-03-13,Corn,Florida,464.6,20.8,5.3,0,None,472.64,2,1
2022-03-13,Coconuts,California,146.68,28.1,6.0,0,None,108.66,2,1
2022-03-13,Coconuts,Florida,281.27,23.5,12.7,0,None,293.64,2,0
2022-03-20,Tomatoes,California,510.42,23.1,2.5,0,None,312.12,2,0
2022-03-20,Tomatoes,Florida,538.64,29.9,2.1,0,None,563.78,4,1
2022-03-20,Avocados,California,439.1,28.1,0.0,0,None,610.46,1,1
2022-03-20,Avocados,Florida,346.86,30.7,12.6,0,None,190.63,4,1
2022-03-20,Bananas,California,580.27,23.9,5.0,0,None,691.34,2,0
2022-03-20,Bananas,Florida,558.93,26.2,0.0,0,None,476.01,3,1
2022-03-20,Eggs,California,581.92,19.6,10.8,0,None,754.34,2,1
2022-03-20,Eggs,Florida,571.92,32.1,17.3,0,None,746.41,2,0
2022-03-20,Corn,California,339.86,24.7,4.4,0,None,368.21,3,1
2022-03-20,Corn,Florida,447.55,24.5,15.1,0,None,559.15,4,1
2022-03-20,Coconuts,California,179.43,32.4,4.8,0,None,108.76,1,1
2022-03-20,Coconuts,Florida,303.79,31.6,14.8,0,None,242.93,3,1
2022-03-27,Tomatoes,California,548.67,27.5,0.0,0,None,387.35,2,1
2022-03-27,Tomatoes,Florida,492.14,23.8,0.0,0,None,436.87,3,1
2022-03-27,Avocados,California,514.17,29.5,9.5,0,None,758.61,3,1
2022-03-27,Avocados,Florida,367.8,26.3,12.0,0,None,513.96,3,1
2022-03-27,Bananas,California,589.87,28.2,0.0,0,None,622.61,3,1
2022-03-27,Bananas,Florida,590.31,29.6,14.3,0,None,402.48,4,1
2022-03-27,Eggs,California,619.08,30.5,0.0,0,None,440.63,1,0
2022-03-27,Eggs,Florida,625.26,29.5,18.4,0,None,893.24,2,1
2022-03-27,Corn,California,371.59,27.3,2.0,0,None,298.3,3,1
2022-03-27,Corn,Florida,508.84,31.1,20.2,0,None,711.53,3,0
2022-03-27,Coconuts,California,203.6,25.3,0.0,0,None,237.53,3,1
2022-03-27,Coconuts,Florida,339.75,26.3,0.0,0,None,264.88,2,0
2022-04-03,Tomatoes,California,585.18,27.3,2.2,0,None,589.09,2,0
2022-04-03,Tomatoes,Florida,578.82,26.9,13.0,0,None,329.76,4,1
2022-04-03,Avocados,California,544.32,22.4,4.9,0,None,455.23,3,1
2022-04-03,Avocados,Florida,322.22,28.4,5.0,0,None,181.45,4,1
2022-04-03,Bananas,California,580.66,26.4,0.0,0,None,571.07,3,0
2022-04-03,Bananas,Florida,673.09,27.2,26.2,0,None,905.75,3,1
2022-04-03,Eggs,California,666.41,25.1,5.6,0,None,412.65,2,1
2022-04-03,Eggs,Florida,598.92,22.3,0.0,0,None,730.13,4,1
2022-04-03,Corn,California,359.83,27.1,2.4,0,None,341.5,2,1
2022-04-03,Corn,Florida,504.65,24.2,23.2,0,None,563.81,3,1
2022-04-03,Coconuts,California,215.35,24.0,6.4,0,None,258.61,2,1
2022-04-03,Coconuts,Florida,373.15,24.5,0.0,0,None,469.34,3,1
2022-04-10,Tomatoes,California,619.53,22.4,0.0,1,Easter,349.34,3,1
2022-04-10,Tomatoes,Florida,532.17,28.5,21.5,1,Easter,540.01,3,1
2022-04-10,Avocados,California,500.94,26.1,1.3,1,Easter,592.66,2,0
2022-04-10,Avocados,Florida,356.94,27.1,9.1,1,Easter,444.81,2,1
2022-04-10,Bananas,California,609.56,27.5,6.3,1,Easter,384.81,2,0
2022-04-10,Bananas,Florida,697.35,34.1,7.2,1,Easter,629.27,4,1
2022-04-10,Eggs,California,959.71,22.8,0.0,1,Easter,1071.64,1,0
2022-04-10,Eggs,Florida,938.21,23.1,6.8,1,Easter,884.57,4,1
2022-04-10,Corn,California,379.53,23.9,3.0,1,Easter,404.36,1,1
2022-04-10,Corn,Florida,589.66,20.3,11.5,1,Easter,669.0,4,1
2022-04-10,Coconuts,California,219.74,26.2,7.8,1,Easter,170.42,1,1
2022-04-10,Coconuts,Florida,341.48,30.0,12.1,1,Easter,511.37,4,0
2022-04-17,Tomatoes,California,632.77,25.1,0.0,1,Easter,509.06,3,1
2022-04-17,Tomatoes,Florida,493.88,31.5,5.3,1,Easter,461.54,2,0
2022-04-17,Avocados,California,523.33,29.9,0.0,1,Easter,572.02,1,1
2022-04-17,Avocados,Florida,389.1,32.8,6.5,1,Easter,283.4,2,1
2022-04-17,Bananas,California,686.25,21.4,6.3,1,Easter,805.68,2,1
2022-04-17,Bananas,Florida,722.0,25.2,28.2,1,Easter,867.2,2,1
2022-04-17,Eggs,California,959.35,24.7,6.6,1,Easter,966.97,3,0
2022-04-17,Eggs,Florida,944.95,28.1,0.0,1,Easter,1332.31,3,1
2022-04-17,Corn,California,419.73,25.8,0.0,1,Easter,371.91,3,1
2022-04-17,Corn,Florida,418.38,25.6,9.9,1,Easter,439.19,4,0
2022-04-17,Coconuts,California,200.09,23.5,0.9,1,Easter,200.64,1,0
2022-04-17,Coconuts,Florida,298.9,25.0,4.2,1,Easter,188.03,4,1
2022-04-24,Tomatoes,California,618.43,23.2,7.6,1,Easter,521.36,2,1
2022-04-24,Tomatoes,Florida,531.51,26.6,9.0,1,Easter,505.06,3,0
2022-04-24,Avocados,California,527.36,23.1,1.1,1,Easter,284.44,1,1
2022-04-24,Avocados,Florida,333.99,29.8,9.2,1,Easter,319.65,4,0
2022-04-24,Bananas,California,596.66,27.5,0.0,1,Easter,530.56,2,0
2022-04-24,Bananas,Florida,825.14,27.5,25.4,1,Easter,1192.64,3,1
2022-04-24,Eggs,California,915.92,23.6,0.0,1,Easter,713.51,1,0
2022-04-24,Eggs,Florida,986.31,28.1,4.2,1,Easter,574.59,4,0
2022-04-24,Corn,California,386.17,24.1,4.9,1,Easter,468.38,2,1
2022-04-24,Corn,Florida,597.47,30.3,12.0,1,Easter,302.43,3,0
2022-04-24,Coconuts,California,248.6,30.1,8.3,1,Easter,320.25,3,1
2022-04-24,Coconuts,Florida,368.74,33.3,5.7,1,Easter,454.72,4,0
2022-05-01,Tomatoes,California,650.95,24.0,4.0,0,None,384.42,3,1
2022-05-01,Tomatoes,Florida,515.58,31.4,4.8,0,None,345.68,2,0
2022-05-01,Avocados,California,516.56,23.9,12.8,0,None,432.87,1,1
2022-05-01,Avocados,Florida,362.04,25.1,18.6,0,None,232.99,3,1
2022-05-01,Bananas,California,685.24,24.6,6.7,0,None,791.0,1,1
2022-05-01,Bananas,Florida,645.99,28.2,21.2,0,None,786.83,4,1
2022-05-01,Eggs,California,641.27,22.6,13.8,0,None,400.43,3,0
2022-05-01,Eggs,Florida,671.35,25.3,0.0,0,None,936.91,2,0
2022-05-01,Corn,California,403.4,23.4,2.7,0,None,294.61,3,1
2022-05-01,Corn,Florida,542.27,22.8,0.0,0,None,442.29,3,1
2022-05-01,Coconuts,California,206.38,21.5,5.2,0,None,194.97,2,1
2022-05-01,Coconuts,Florida,382.14,26.2,24.4,0,None,192.1,4,1
2022-05-08,Tomatoes,California,671.8,22.3,6.6,0,None,832.75,2,1
2022-05-08,Tomatoes,Florida,516.02,30.2,17.0,0,None,473.39,4,0
2022-05-08,Avocados,California,489.74,25.2,5.7,0,None,352.66,1,1
2022-05-08,Avocados,Florida,329.29,26.1,4.5,0,None,243.26,3,0
2022-05-08,Bananas,California,547.99,24.2,0.0,0,None,440.19,2,1
2022-05-08,Bananas,Florida,551.86,25.9,0.0,0,None,326.42,3,0
2022-05-08,Eggs,California,701.72,21.0,3.9,0,None,843.16,1,0
2022-05-08,Eggs,Florida,654.81,25.4,6.1,0,None,894.63,3,1
2022-05-08,Corn,California,397.6,26.8,14.4,0,None,474.3,3,1
2022-05-08,Corn,Florida,547.78,27.8,2.1,0,None,565.03,3,1
2022-05-08,Coconuts,California,244.68,28.8,4.9,0,None,204.01,3,0
2022-05-08,Coconuts,Florida,311.75,27.8,0.0,0,None,378.61,4,1
2022-05-15,Tomatoes,California,657.63,19.0,1.6,0,None,660.35,1,1
2022-05-15,Tomatoes,Florida,521.96,32.8,0.0,0,None,416.5,2,0
2022-05-15,Avocados,California,494.93,24.7,9.5,0,None,627.46,1,1
2022-05-15,Avocados,Florida,382.61,27.0,6.2,0,None,483.92,2,1
2022-05-15,Bananas,California,587.59,23.8,2.9,0,None,549.4,3,1
2022-05-15,Bananas,Florida,694.43,25.6,0.0,0,None,1040.99,4,1
2022-05-15,Eggs,California,668.2,26.9,1.4,0,None,768.14,1,1
2022-05-15,Eggs,Florida,663.42,29.3,24.9,0,None,541.18,2,1
2022-05-15,Corn,California,401.26,22.5,2.8,0,None,579.02,2,0
2022-05-15,Corn,Florida,507.0,28.4,0.0,0,None,543.59,2,0
2022-05-15,Coconuts,California,223.14,20.0,13.6,0,None,246.09,3,1
2022-05-15,Coconuts,Florida,369.79,30.2,21.3,0,None,494.18,4,1
2022-05-22,Tomatoes,California,696.3,24.4,21.5,0,None,525.77,1,0
2022-05-22,Tomatoes,Florida,602.69,25.0,11.8,0,None,519.69,3,1
2022-05-22,Avocados,California,564.36,24.3,6.1,0,None,724.8,3,1
2022-05-22,Avocados,Florida,402.97,27.4,0.0,0,None,228.1,3,0
2022-05-22,Bananas,California,654.41,25.5,1.4,0,None,364.57,1,1
2022-05-22,Bananas,Florida,748.14,25.7,13.6,0,None,821.22,4,0
2022-05-22,Eggs,California,617.4,16.6,7.8,0,None,815.75,2,1
2022-05-22,Eggs,Florida,653.99,24.4,0.0,0,None,766.25,3,1
2022-05-22,Corn,California,421.58,26.9,9.7,0,None,249.31,2,0
2022-05-22,Corn,Florida,483.8,28.6,16.5,0,None,333.55,2,1
2022-05-22,Coconuts,California,272.24,24.2,13.0,0,None,225.07,1,1
2022-05-22,Coconuts,Florida,387.11,21.8,8.5,0,None,518.1,4,1
2022-05-29,Tomatoes,California,670.78,24.8,12.1,0,None,540.53,1,0
2022-05-29,Tomatoes,Florida,490.76,26.6,17.1,0,None,335.73,3,1
2022-05-29,Avocados,California,446.08,25.7,12.5,0,None,523.18,3,0
2022-05-29,Avocados,Florida,376.3,24.8,12.5,0,None,547.12,2,1
2022-05-29,Bananas,California,568.42,24.5,7.0,0,None,804.21,1,1
2022-05-29,Bananas,Florida,585.35,24.3,6.8,0,None,733.87,4,1
2022-05-29,Eggs,California,688.96,20.2,14.5,0,None,557.69,3,0
2022-05-29,Eggs,Florida,690.98,21.3,10.3,0,None,952.69,2,1
2022-05-29,Corn,California,463.07,23.6,10.4,0,None,544.95,1,1
2022-05-29,Corn,Florida,572.87,28.8,0.0,0,None,581.34,4,0
2022-05-29,Coconuts,California,191.45,24.5,13.9,0,None,198.59,1,1
2022-05-29,Coconuts,Florida,332.0,27.5,0.0,0,None,212.68,4,0
2022-06-05,Tomatoes,California,673.34,19.7,11.4,0,None,408.74,3,0
2022-06-05,Tomatoes,Florida,508.37,25.2,27.1,0,None,502.9,3,1
2022-06-05,Avocados,California,547.88,20.0,8.3,0,None,677.96,1,1
2022-06-05,Avocados,Florida,345.1,24.7,20.1,0,None,173.83,3,0
2022-06-05,Bananas,California,668.88,19.4,7.3,0,None,753.67,1,1
2022-06-05,Bananas,Florida,660.14,28.3,15.6,0,None,447.14,2,0
2022-06-05,Eggs,California,673.09,20.1,2.1,0,None,393.06,2,0
2022-06-05,Eggs,Florida,700.35,24.1,11.0,0,None,540.47,4,1
2022-06-05,Corn,California,412.71,21.6,0.4,0,None,418.72,3,1
2022-06-05,Corn,Florida,493.35,24.8,12.3,0,None,274.61,4,1
2022-06-05,Coconuts,California,229.7,24.7,6.7,0,None,277.61,3,1
2022-06-05,Coconuts,Florida,415.36,25.9,30.5,0,None,260.77,3,1
2022-06-12,Tomatoes,California,638.98,22.2,6.8,0,None,828.36,2,0
2022-06-12,Tomatoes,Florida,597.38,27.2,23.5,0,None,447.32,3,1
2022-06-12,Avocados,California,467.66,19.8,3.8,0,None,470.48,1,0
2022-06-12,Avocados,Florida,390.01,27.3,6.1,0,None,454.1,4,0
2022-06-12,Bananas,California,615.55,20.8,14.0,0,None,312.37,3,0
2022-06-12,Bananas,Florida,503.17,22.0,10.6,0,None,428.56,3,1
2022-06-12,Eggs,California,670.2,25.4,11.2,0,None,783.65,3,1
2022-06-12,Eggs,Florida,667.56,24.6,16.1,0,None,942.41,2,0
2022-06-12,Corn,California,337.82,13.3,12.3,0,None,439.44,2,1
2022-06-12,Corn,Florida,577.25,30.2,21.6,0,None,645.8,2,1
2022-06-12,Coconuts,California,237.19,21.3,10.1,0,None,245.03,3,1
2022-06-12,Coconuts,Florida,364.72,25.1,24.2,0,None,236.86,2,1
2022-06-19,Tomatoes,California,702.24,20.3,6.0,0,None,636.46,1,0
2022-06-19,Tomatoes,Florida,499.88,24.0,14.9,0,None,677.42,4,1
2022-06-19,Avocados,California,450.36,21.8,2.5,0,None,548.34,1,0
2022-06-19,Avocados,Florida,366.63,25.0,6.2,0,None,192.36,4,1
2022-06-19,Bananas,California,630.13,24.2,7.8,0,None,380.37,3,1
2022-06-19,Bananas,Florida,705.71,24.1,18.4,0,None,465.53,3,0
2022-06-19,Eggs,California,703.66,22.0,4.0,0,None,433.29,3,0
2022-06-19,Eggs,Florida,689.76,29.2,10.9,0,None,678.64,2,1
2022-06-19,Corn,California,375.83,25.1,11.8,0,None,269.51,2,0
2022-06-19,Corn,Florida,541.22,23.6,23.4,0,None,785.99,4,1
2022-06-19,Coconuts,California,237.1,20.9,5.4,0,None,351.59,3,1
2022-06-19,Coconuts,Florida,309.96,27.6,5.3,0,None,159.44,3,1
2022-06-26,Tomatoes,California,513.08,26.9,5.4,0,None,607.71,2,0
2022-06-26,Tomatoes,Florida,512.18,22.5,6.0,0,None,675.69,2,1
2022-06-26,Avocados,California,487.84,23.5,5.4,0,None,549.72,1,1
2022-06-26,Avocados,Florida,331.04,25.4,7.6,0,None,474.85,2,1
2022-06-26,Bananas,California,565.51,21.7,19.4,0,None,333.36,1,0
2022-06-26,Bananas,Florida,780.3,23.8,12.5,0,None,1072.73,2,1
2022-06-26,Eggs,California,680.34,20.2,6.4,0,None,526.7,1,0
2022-06-26,Eggs,Florida,688.06,23.1,28.9,0,None,631.56,2,1
2022-06-26,Corn,California,365.36,19.8,14.5,0,None,221.33,1,1
2022-06-26,Corn,Florida,593.98,24.1,2.8,0,None,511.71,3,1
2022-06-26,Coconuts,California,257.0,19.6,0.0,0,None,254.51,2,1
2022-06-26,Coconuts,Florida,327.66,30.9,29.8,0,None,470.04,3,1
2022-07-03,Tomatoes,California,815.72,18.0,0.0,1,Independence Day,495.0,2,0
2022-07-03,Tomatoes,Florida,640.8,24.7,14.4,1,Independence Day,429.68,3,1
2022-07-03,Avocados,California,577.74,19.6,20.7,1,Independence Day,494.86,1,1
2022-07-03,Avocados,Florida,474.75,20.4,8.2,1,Independence Day,324.93,3,1
2022-07-03,Bananas,California,663.44,22.0,17.1,1,Independence Day,556.45,1,0
2022-07-03,Bananas,Florida,753.4,24.5,25.4,1,Independence Day,725.23,2,1
2022-07-03,Eggs,California,1006.27,22.6,5.3,1,Independence Day,1414.72,2,1
2022-07-03,Eggs,Florida,1051.24,19.3,18.6,1,Independence Day,655.52,2,1
2022-07-03,Corn,California,495.1,23.5,9.9,1,Independence Day,472.11,2,1
2022-07-03,Corn,Florida,751.81,25.8,23.7,1,Independence Day,759.12,4,1
2022-07-03,Coconuts,California,317.77,22.8,11.4,1,Independence Day,220.85,2,1
2022-07-03,Coconuts,Florida,409.24,28.2,27.2,1,Independence Day,250.46,4,0
2022-07-10,Tomatoes,California,648.02,17.8,7.8,1,Independence Day,655.96,2,1
2022-07-10,Tomatoes,Florida,654.74,20.6,23.5,1,Independence Day,801.92,4,1
2022-07-10,Avocados,California,597.85,22.2,11.3,1,Independence Day,391.46,2,0
2022-07-10,Avocados,Florida,384.12,19.3,16.0,1,Independence Day,409.67,2,1
2022-07-10,Bananas,California,704.31,17.8,26.0,1,Independence Day,747.69,1,1
2022-07-10,Bananas,Florida,846.65,23.7,36.4,1,Independence Day,845.89,3,0
2022-07-10,Eggs,California,991.76,22.3,15.6,1,Independence Day,1272.18,3,1
2022-07-10,Eggs,Florida,1053.42,20.7,22.1,1,Independence Day,1496.52,2,0
2022-07-10,Corn,California,525.76,22.3,14.9,1,Independence Day,750.08,3,1
2022-07-10,Corn,Florida,663.18,21.8,17.2,1,Independence Day,660.87,2,1
2022-07-10,Coconuts,California,238.83,17.9,24.1,1,Independence Day,123.07,1,0
2022-07-10,Coconuts,Florida,434.05,20.8,24.4,1,Independence Day,376.2,4,1
2022-07-17,Tomatoes,California,537.74,22.8,15.3,0,None,566.83,3,1
2022-07-17,Tomatoes,Florida,477.61,20.0,0.9,0,None,425.4,4,0
2022-07-17,Avocados,California,440.02,16.1,15.5,0,None,486.97,1,0
2022-07-17,Avocados,Florida,334.31,21.7,21.7,0,None,322.21,4,1
2022-07-17,Bananas,California,522.83,17.8,9.0,0,None,741.16,3,0
2022-07-17,Bananas,Florida,618.76,21.9,16.5,0,None,836.27,4,1
2022-07-17,Eggs,California,698.29,18.5,14.8,0,None,1006.15,2,0
2022-07-17,Eggs,Florida,662.22,23.3,12.0,0,None,722.39,4,0
2022-07-17,Corn,California,455.52,23.6,11.9,0,None,593.93,3,1
2022-07-17,Corn,Florida,576.42,20.0,0.0,0,None,369.84,2,1
2022-07-17,Coconuts,California,199.1,20.3,9.6,0,None,289.03,1,0
2022-07-17,Coconuts,Florida,290.42,19.8,29.7,0,None,340.39,3,0
2022-07-24,Tomatoes,California,595.52,16.2,8.1,0,None,761.02,2,1
2022-07-24,Tomatoes,Florida,311.72,21.6,20.2,0,None,268.97,4,0
2022-07-24,Avocados,California,436.7,11.6,5.8,0,None,339.54,1,0
2022-07-24,Avocados,Florida,327.02,28.2,29.9,0,None,173.09,4,1
2022-07-24,Bananas,California,429.81,20.3,11.2,0,None,415.49,1,1
2022-07-24,Bananas,Florida,645.35,22.4,22.6,0,None,495.15,2,1
2022-07-24,Eggs,California,644.63,19.8,10.9,0,None,506.86,3,1
2022-07-24,Eggs,Florida,625.04,25.7,25.0,0,None,573.6,4,1
2022-07-24,Corn,California,384.03,19.1,9.0,0,None,410.62,2,1
2022-07-24,Corn,Florida,509.6,24.3,19.5,0,None,723.45,2,1
2022-07-24,Coconuts,California,191.43,16.0,10.8,0,None,182.91,3,1
2022-07-24,Coconuts,Florida,258.39,20.4,20.2,0,None,365.87,2,1
2022-07-31,Tomatoes,California,559.63,19.3,15.9,0,None,295.39,3,0
2022-07-31,Tomatoes,Florida,555.62,22.3,38.4,0,None,828.88,4,1
2022-07-31,Avocados,California,371.99,18.1,19.9,0,None,443.93,2,1
2022-07-31,Avocados,Florida,260.03,25.6,23.0,0,None,245.38,3,1
2022-07-31,Bananas,California,627.1,18.4,14.9,0,None,727.65,2,1
2022-07-31,Bananas,Florida,602.32,25.3,12.6,0,None,426.61,4,1
2022-07-31,Eggs,California,649.82,13.7,16.0,0,None,820.03,2,0
2022-07-31,Eggs,Florida,653.73,20.1,20.4,0,None,498.33,3,1
2022-07-31,Corn,California,337.0,22.1,12.1,0,None,229.45,3,0
2022-07-31,Corn,Florida,560.06,22.3,31.4,0,None,713.88,4,1
2022-07-31,Coconuts,California,202.26,17.3,14.2,0,None,245.47,3,1
2022-07-31,Coconuts,Florida,325.6,20.9,17.6,0,None,488.23,3,1
2022-08-07,Tomatoes,California,505.92,15.0,3.7,0,None,711.66,3,1
2022-08-07,Tomatoes,Florida,382.79,18.9,29.4,0,None,453.69,2,1
2022-08-07,Avocados,California,402.52,17.5,16.9,0,None,223.55,3,1
2022-08-07,Avocados,Florida,245.98,24.8,26.8,0,None,282.27,4,1
2022-08-07,Bananas,California,603.82,19.4,16.5,0,None,754.54,3,1
2022-08-07,Bananas,Florida,714.51,18.2,4.5,0,None,1050.64,3,1
2022-08-07,Eggs,California,643.63,18.1,11.5,0,None,776.21,3,1
2022-08-07,Eggs,Florida,648.8,21.0,21.1,0,None,468.29,2,0
2022-08-07,Corn,California,365.08,17.3,6.5,0,None,386.85,1,0
2022-08-07,Corn,Florida,518.0,20.7,23.1,0,None,664.52,3,0
2022-08-07,Coconuts,California,121.85,17.3,15.2,0,None,180.44,3,0
2022-08-07,Coconuts,Florida,313.51,20.2,44.4,0,None,457.66,4,1
2022-08-14,Tomatoes,California,458.76,19.9,14.3,0,None,643.01,2,1
2022-08-14,Tomatoes,Florida,459.93,21.0,20.4,0,None,537.8,2,1
2022-08-14,Avocados,California,407.78,21.0,13.6,0,None,341.06,2,1
2022-08-14,Avocados,Florida,277.41,21.7,14.1,0,None,278.18,3,0
2022-08-14,Bananas,California,465.52,20.0,3.9,0,None,353.19,1,0
2022-08-14,Bananas,Florida,556.98,19.8,21.0,0,None,698.97,2,0
2022-08-14,Eggs,California,696.16,21.1,21.7,0,None,480.3,2,1
2022-08-14,Eggs,Florida,617.95,15.2,33.4,0,None,568.67,4,1
2022-08-14,Corn,California,286.42,16.1,14.4,0,None,379.67,1,1
2022-08-14,Corn,Florida,460.05,24.3,24.3,0,None,663.35,4,0
2022-08-14,Coconuts,California,100.0,16.9,19.6,0,None,78.7,1,0
2022-08-14,Coconuts,Florida,241.79,15.8,18.2,0,None,213.74,4,1
2022-08-21,Tomatoes,California,497.66,15.6,13.1,0,None,522.89,3,1
2022-08-21,Tomatoes,Florida,427.29,21.3,37.0,0,None,263.53,4,0
2022-08-21,Avocados,California,365.75,17.0,10.8,0,None,428.96,2,0
2022-08-21,Avocados,Florida,254.13,19.5,11.1,0,None,254.56,4,1
2022-08-21,Bananas,California,628.62,17.3,17.2,0,None,925.76,2,0
2022-08-21,Bananas,Florida,593.98,22.6,41.5,0,None,712.5,4,0
2022-08-21,Eggs,California,659.86,16.5,24.9,0,None,498.77,2,1
2022-08-21,Eggs,Florida,610.56,23.3,29.7,0,None,607.26,4,1
2022-08-21,Corn,California,251.33,16.2,9.6,0,None,349.91,2,1
2022-08-21,Corn,Florida,466.02,19.8,31.3,0,None,316.11,3,1
2022-08-21,Coconuts,California,175.23,21.3,19.4,0,None,155.62,1,0
2022-08-21,Coconuts,Florida,241.86,18.7,34.8,0,None,300.98,3,0
2022-08-28,Tomatoes,California,480.95,11.9,15.4,0,None,532.63,1,1
2022-08-28,Tomatoes,Florida,425.21,24.6,49.6,0,None,491.31,2,0
2022-08-28,Avocados,California,344.43,14.8,2.1,0,None,274.65,1,1
2022-08-28,Avocados,Florida,266.8,22.7,12.9,0,None,347.69,3,0
2022-08-28,Bananas,California,412.52,20.0,11.1,0,None,441.9,3,1
2022-08-28,Bananas,Florida,588.71,19.3,9.6,0,None,795.51,2,0
2022-08-28,Eggs,California,688.78,17.6,17.9,0,None,911.77,3,1
2022-08-28,Eggs,Florida,598.95,22.1,15.7,0,None,445.41,2,1
2022-08-28,Corn,California,377.99,17.0,14.3,0,None,513.22,3,1
2022-08-28,Corn,Florida,404.51,17.8,19.2,0,None,430.07,2,1
2022-08-28,Coconuts,California,146.24,18.8,16.2,0,None,188.64,3,0
2022-08-28,Coconuts,Florida,226.56,21.3,23.6,0,None,267.15,4,0
